     1692|     -747.49
     1693|     -746.49
     2146|     -745.49
     2147|     -744.49
     1208|     -742.49
     1209|     -740.49
     2240|     -739.49
     2241|     -738.49
     1486|     -737.49
     1487|     -735.49
     1206|     -734.49
     1207|     -733.49
      868|     -732.49
      869|     -731.49
      892|     -730.49
      893|     -728.49
      734|     -726.49
      735|     -724.49
     1260|     -720.49
     1261|     -718.49
     1152|     -717.49
     1153|     -716.49
      816|     -715.49
      817|     -713.49
      670|     -711.49
      671|     -707.24
      786|     -704.99
      787|     -703.99
      644|     -702.99
      645|     -698.99
     1196|     -696.49
     1197|     -694.49
     1374|     -692.49
     1375|     -690.49
      798|     -688.49
      799|     -686.49
      870|     -684.49
      871|     -682.49
      650|     -679.74
      651|     -674.74
      706|     -670.49
      707|     -666.24
     1492|     -663.49
     1493|     -661.49
      906|     -659.49
      907|     -657.49
     1324|     -655.49
     1325|     -653.49
      854|     -651.49
      855|     -649.49
     1272|     -647.49
     1273|     -645.49
      832|     -643.49
      833|     -641.49
     1288|     -639.49
     1289|     -637.49
      848|     -635.49
      849|     -633.49
      742|     -632.49
      743|     -631.49
      700|     -629.49
      701|     -625.99
      638|     -621.74
      639|     -616.74
      574|     -611.74
      575|     -606.74
      686|     -601.99
      687|     -597.99
      690|     -594.49
      691|     -591.99
      554|     -587.74
      555|     -582.74
      560|     -577.74
      561|     -572.74
     1404|     -569.99
     1405|     -567.99
      886|     -565.99
      887|     -563.99
     1696|     -561.99
     1697|     -559.99
     1080|     -557.99
     1081|     -555.99
     1516|     -553.99
     1517|     -551.99
      722|     -550.49
      723|     -549.49
      810|     -548.49
      811|     -547.49
      614|     -545.24
      615|     -540.24
      702|     -535.24
      703|     -530.99
     1020|     -529.99
     1021|     -528.99
     1606|     -527.99
     1607|     -526.99
      842|     -525.99
      843|     -523.99
     1246|     -521.99
     1247|     -519.99
      548|     -517.24
      549|     -512.24
      478|     -507.24
      479|     -499.74
      520|     -492.49
      521|     -488.49
      440|     -477.49
      441|     -461.49
      456|     -446.49
      457|     -431.49
      472|     -418.74
      473|     -408.37
      430|     -394.99
      431|     -378.99
      432|     -362.99
      433|     -346.99
      534|     -338.24
      535|     -330.99
      592|     -323.74
      593|     -318.74
      448|     -309.37
      449|     -291.37
      522|     -277.87
      523|     -267.37
      434|     -253.37
      435|     -235.37
      508|     -216.61
      509|     -198.61
      444|     -181.37
      445|     -163.37
      516|     -144.74
      517|     -129.61
      528|     -122.24
      529|     -117.24
      630|     -112.24
      631|     -107.24
      484|     -102.24
      485|      -95.74
      596|      -90.99
      597|      -86.99
      762|      -84.49
      763|      -82.49
     1022|      -80.49
     1023|      -78.49
      726|      -76.49
      727|      -74.49
      930|      -73.49
      931|      -72.49
      498|      -67.18
      499|      -58.24
      564|      -51.74
      565|      -46.74
      600|      -42.24
      601|      -37.24
      660|      -30.74
      661|      -25.74
      738|      -21.49
      739|      -18.99
      794|      -16.99
      795|      -14.99
      944|      -12.99
      945|      -10.99
     1130|       -8.99
     1131|       -6.99
     1664|       -3.49
     1665|       -2.49
     1032|       -0.49
     1033|        1.51
     1468|        3.51
     1469|        5.51
      790|        7.51
      791|        9.51
      956|       11.51
      957|       13.51
     1568|       14.51
     1569|       15.51
      694|       16.51
      695|       21.51
      826|       24.26
      827|       26.26
      634|       29.01
      635|       34.01
      776|       39.76
      777|       43.76
      620|       47.01
      621|       52.01
      748|       58.51
      749|       63.51
      626|       68.01
      627|       73.01
      756|       79.51
      757|       83.76
     1240|       84.76
     1241|       85.76
     1042|       86.76
     1043|       87.76
     1944|       88.76
     1945|       90.76
     1000|       91.76
     1001|       92.76
     1004|       93.76
     1005|       94.76
     1824|       95.76
     1825|       97.76
     1856|       99.76
     1857|      101.76
      664|      104.51
      665|      109.51
      802|      115.26
      803|      117.26
      744|      119.76
      745|      123.26
      900|      125.26
      901|      127.26
      896|      129.26
      897|      131.26
     1292|      133.26
     1293|      135.26
     1442|      137.26
     1443|      139.26
     2390|      141.26
     2391|      142.26
     1136|      143.26
     1137|      144.26
     1438|      145.26
     1439|      146.26
     2320|      147.26
     2321|      148.26
     2348|      149.26
     2349|      150.26
     1998|      169.26
     1999|      170.26
     1670|      171.26
     1671|      172.26
     1766|      173.76
     1767|      174.76
     2384|      175.76
     2385|      176.76
