        5|      -28.38
        6|      -27.38
        8|      -26.38
        9|      -25.38
       13|      -23.88
       15|      -22.88
       17|      -21.88
       18|      -20.88
       19|      -19.88
       24|      -18.88
       25|      -17.88
       28|      -16.88
       29|      -15.88
       30|      -14.88
       34|      -12.88
       38|      -11.88
       41|      -10.88
       42|       -9.88
       43|       -8.88
       45|       -7.88
       49|       -6.38
       50|       -5.38
       54|       -4.38
       55|       -3.38
       57|       -2.38
       58|       -1.38
       60|       -0.38
       64|        0.62
       65|        1.62
       66|        2.62
       68|        3.62
       69|        4.62
       70|        5.62
       71|        6.62
       73|        7.62
       76|        8.62
       78|        9.62
       79|       10.62
       81|       11.62
       83|       12.62
       84|       13.62
       85|       14.62
       88|       15.62
       90|       16.62
       91|       17.62
       95|       18.62
       96|       19.62
       98|       20.62
       99|       21.62
      100|       22.62
