       21|     -160.59
       28|     -158.59
       35|     -157.59
       39|     -156.59
       40|     -155.59
       51|     -152.09
       68|     -150.34
       69|     -149.34
       73|     -148.34
       75|     -147.34
       78|     -146.34
       79|     -145.34
       81|     -144.34
       83|     -143.34
       92|     -142.34
       93|     -141.34
       97|     -140.34
       98|     -139.34
      112|     -138.34
      113|     -137.34
      116|     -136.34
      119|     -135.34
      120|     -134.34
      138|     -131.84
      148|     -130.09
      151|     -129.09
      153|     -128.09
      160|     -127.09
      162|     -126.09
      180|     -122.59
      184|     -121.59
      186|     -120.59
      188|     -119.59
      192|     -118.59
      199|     -116.59
      210|     -114.59
      225|     -112.09
      226|     -111.09
      235|     -110.09
      237|     -109.09
      239|     -108.09
      242|     -107.09
      246|     -105.59
      248|     -104.59
      259|     -103.59
      264|     -101.59
      273|     -100.59
      280|      -98.34
      283|      -96.84
      287|      -95.84
      305|      -94.84
      307|      -93.84
      319|      -90.84
      324|      -89.84
      330|      -87.34
      332|      -86.34
      334|      -85.34
      356|      -80.34
      359|      -79.34
      370|      -74.84
      378|      -73.34
      391|      -71.84
      392|      -70.84
      398|      -69.84
      402|      -68.84
      404|      -67.84
      428|      -62.84
      432|      -61.84
      433|      -60.84
      437|      -59.34
      459|      -55.84
      461|      -54.84
      477|      -52.84
      479|      -51.84
      483|      -50.84
      484|      -49.84
      485|      -48.84
      496|      -45.84
      504|      -44.84
      507|      -43.84
      519|      -41.84
      526|      -37.84
      531|      -36.84
      534|      -35.84
      539|      -34.34
      548|      -32.34
      555|      -31.34
      556|      -30.34
      565|      -27.84
      569|      -26.84
      571|      -25.84
      579|      -24.84
      580|      -23.84
      593|      -21.34
      594|      -20.34
      599|      -19.34
      603|      -18.34
      605|      -17.34
      607|      -16.34
      619|      -11.84
      629|       -8.84
      638|       -7.84
      640|       -6.84
      641|       -5.84
      646|       -4.84
      650|       -2.84
      654|       -1.84
      655|       -0.84
      658|        0.16
      659|        1.16
      692|        8.16
      698|        9.16
      723|       14.41
      729|       15.91
      730|       16.91
      737|       18.41
      748|       21.91
      751|       22.91
      760|       24.91
      769|       26.91
      773|       27.91
      775|       28.91
      787|       29.91
      788|       30.91
      801|       33.41
      804|       34.41
      805|       35.41
      808|       36.41
      809|       37.41
      817|       39.41
      819|       40.41
      825|       41.41
      828|       42.91
      833|       44.91
      842|       46.41
      843|       47.41
      846|       48.41
      847|       49.41
      851|       50.91
      868|       54.41
      870|       55.41
      874|       56.41
      882|       57.41
      883|       58.41
      885|       59.41
      887|       60.41
      898|       61.41
      900|       62.41
      914|       63.91
      920|       64.91
      922|       65.91
      924|       66.91
      925|       67.91
      929|       68.91
      933|       69.91
      940|       71.41
      943|       72.41
      951|       73.91
      960|       74.91
      961|       75.91
      969|       77.91
      982|       80.91
      986|       81.91
      993|       82.91
