       10|     -161.34
       14|     -160.34
       18|     -159.34
       32|     -156.59
       43|     -154.09
       46|     -152.59
       57|     -151.34
       64|     -150.34
       70|     -146.34
       88|     -142.34
       94|     -139.84
      106|     -138.09
      109|     -135.96
      123|     -134.96
      126|     -133.84
      133|     -132.84
      135|     -130.59
      157|     -126.59
      164|     -125.59
      166|     -124.09
      172|     -123.09
      177|     -120.59
      195|     -116.59
      207|     -114.59
      213|     -113.59
      216|     -112.59
      222|     -110.59
      232|     -107.09
      249|     -104.59
      256|     -103.09
      261|     -101.59
      270|     -100.09
      276|      -97.21
      291|      -96.21
      299|      -94.84
      302|      -93.84
      310|      -92.84
      315|      -91.84
      316|      -90.84
      321|      -86.59
      340|      -83.34
      342|      -82.34
      346|      -81.34
      353|      -79.84
      360|      -78.34
      363|      -76.84
      366|      -75.34
      374|      -73.84
      385|      -72.34
      388|      -70.34
      395|      -67.72
      411|      -65.84
      416|      -64.84
      423|      -63.84
      425|      -60.84
      447|      -57.84
      450|      -56.84
      456|      -55.34
      470|      -54.34
      474|      -52.34
      480|      -48.84
      490|      -46.84
      493|      -45.84
      501|      -43.84
      516|      -39.84
      528|      -35.84
      536|      -34.34
      542|      -33.34
      545|      -32.34
      552|      -30.34
      559|      -28.84
      562|      -27.09
      575|      -24.34
      586|      -22.34
      590|      -20.09
      600|      -17.09
      610|      -14.34
      615|      -11.84
      624|       -9.34
      634|       -8.09
      635|       -7.09
      643|       -3.59
      651|       -0.34
      665|        0.66
      666|        1.66
      671|        2.66
      672|        3.66
      677|        4.66
      678|        5.66
      681|        6.66
      689|        8.16
      695|        9.16
      701|       10.16
      703|       11.16
      707|       12.16
      708|       13.16
      719|       14.16
      720|       15.16
      733|       18.41
      739|       19.91
      743|       20.91
      745|       22.41
      754|       23.91
      757|       24.91
      764|       26.41
      765|       27.41
      779|       29.41
      784|       30.91
      792|       32.41
      797|       35.16
      810|       38.41
      814|       41.97
      839|       48.91
      854|       49.91
      859|       51.91
      864|       54.41
      871|       56.91
      878|       58.91
      893|       61.41
      895|       62.41
      911|       63.91
      917|       66.41
      926|       69.41
      935|       70.41
      937|       71.91
      947|       72.91
      948|       73.91
      953|       74.91
      957|       78.03
      979|       81.41
      990|       83.91
