        9|     -161.34
       13|     -160.34
       17|     -159.34
       29|     -158.34
       31|     -156.59
       42|     -153.34
       55|     -152.34
       56|     -151.34
       59|     -150.34
       63|     -148.34
       86|     -142.09
       87|     -141.09
      105|     -138.09
      108|     -135.46
      125|     -133.84
      132|     -131.72
      154|     -130.72
      156|     -125.34
      171|     -123.09
      176|     -120.59
      194|     -116.59
      205|     -115.59
      206|     -114.59
      212|     -113.59
      215|     -112.59
      221|     -110.59
      231|     -105.84
      255|     -102.34
      269|     -100.09
      275|      -97.21
      290|      -96.21
      298|      -94.84
      301|      -93.84
      309|      -92.84
      314|      -91.34
      320|      -86.59
      339|      -82.84
      345|      -81.34
      352|      -79.09
      362|      -75.34
      384|      -70.03
      410|      -65.84
      415|      -64.84
      420|      -63.34
      422|      -62.34
      445|      -58.84
      446|      -57.84
      449|      -56.84
      455|      -55.34
      469|      -54.34
      473|      -50.59
      489|      -46.84
      492|      -45.84
      500|      -43.84
      515|      -39.84
      527|      -35.09
      541|      -33.34
      544|      -30.59
      561|      -27.09
      574|      -24.34
      585|      -22.34
      589|      -18.59
      609|      -13.09
      622|      -11.22
      623|       -9.34
      633|       -7.59
      642|       -1.97
      664|        1.16
      670|        3.16
      676|        5.16
      680|        6.66
      686|        7.66
      688|        8.66
      700|       10.66
      706|       12.66
      718|       14.66
      732|       19.16
      742|       21.66
      753|       24.41
      763|       27.91
      783|       30.91
      791|       32.41
      796|       36.79
      813|       41.97
      838|       49.41
      858|       54.41
      877|       58.91
      892|       61.41
      894|       62.41
      910|       66.66
      934|       71.16
      946|       73.91
      956|       78.03
      978|       81.41
      989|       83.91
     1000|       85.91
