        7|     -160.84
       15|     -156.90
       53|     -151.09
       61|     -144.96
      103|     -135.31
      130|     -127.72
      174|     -118.59
      203|     -114.09
      219|     -108.21
      253|     -100.49
      288|      -96.21
      296|      -94.09
      312|      -88.96
      337|      -82.09
      348|      -81.09
      350|      -73.63
      408|      -65.34
      418|      -62.84
      441|      -57.59
      443|      -56.59
      471|      -47.96
      513|      -33.15
      572|      -24.34
      583|      -15.84
      631|       -4.78
      662|        1.66
      668|        7.28
      704|       13.16
      716|       19.98
      761|       35.50
      856|       56.66
      890|       61.91
      907|       72.47
      908|       73.47
      976|       82.66
      997|       85.41
