        8|     -161.34
       12|     -160.34
       16|     -158.84
       30|     -154.97
       54|     -151.84
       58|     -150.34
       62|     -148.34
       85|     -141.59
      104|     -136.78
      124|     -133.84
      131|     -131.22
      155|     -124.22
      175|     -118.59
      204|     -115.09
      211|     -113.09
      220|     -108.21
      254|     -102.34
      268|      -98.65
      289|      -96.21
      297|      -94.84
      300|      -93.34
      313|      -88.96
      338|      -82.09
      351|      -77.22
      383|      -70.03
      409|      -65.84
      414|      -64.84
      419|      -63.34
      421|      -62.34
      444|      -58.34
      448|      -56.84
      454|      -54.84
      472|      -50.59
      488|      -45.34
      514|      -37.46
      540|      -33.34
      543|      -28.84
      573|      -24.34
      584|      -20.46
      608|      -11.22
      632|       -4.78
      663|        1.16
      667|        2.16
      669|        4.91
      685|        7.66
      687|        9.66
      705|       12.66
      711|       13.66
      717|       16.91
      741|       23.04
      762|       27.91
      782|       31.66
      795|       43.10
      857|       54.41
      876|       58.91
      891|       61.91
      909|       68.91
      945|       73.91
      955|       78.03
      977|       81.41
      988|       83.91
      998|       84.91
      999|       85.91
