        9|     -167.74
       23|     -166.74
       24|     -165.74
       26|     -164.74
       39|     -163.49
       40|     -162.49
       46|     -161.49
       47|     -160.49
       56|     -156.74
       72|     -152.49
       80|     -150.49
       92|     -148.99
       94|     -147.99
      102|     -146.49
      108|     -144.74
      121|     -140.99
      133|     -136.24
      155|     -133.49
      158|     -132.49
      169|     -129.49
      178|     -126.99
      188|     -123.99
      200|     -118.99
      216|     -116.49
      220|     -112.87
      243|     -109.74
      246|     -107.99
      265|     -104.49
      276|     -101.49
      285|      -98.24
      295|      -94.49
      314|      -91.24
      327|      -89.74
      337|      -87.86
      341|      -85.24
      359|      -82.99
      362|      -81.99
      368|      -80.99
      370|      -79.24
      381|      -77.87
      382|      -76.87
      383|      -75.87
      402|      -74.24
      403|      -73.24
      420|      -68.49
      431|      -66.87
      432|      -65.24
      449|      -64.24
      453|      -59.74
      474|      -55.49
      482|      -52.99
      484|      -51.49
      498|      -50.49
      503|      -48.99
      515|      -46.24
      522|      -45.24
      527|      -43.24
      531|      -42.24
      538|      -40.74
      547|      -39.24
      559|      -34.43
      584|      -33.43
      593|      -28.74
      603|      -27.24
      607|      -26.24
      610|      -24.24
      626|      -21.74
      633|      -19.24
      653|      -14.12
      668|      -10.99
      681|       -6.36
      698|       -5.36
      701|       -1.49
      716|        0.51
      722|        3.01
      738|        4.01
      741|        5.76
      742|        6.76
      753|       11.63
      771|       14.07
      772|       16.51
      778|       19.51
      796|       20.51
      797|       21.51
      802|       22.51
      805|       24.76
      818|       29.39
      839|       32.01
      844|       34.63
      858|       36.76
      860|       37.76
      863|       38.76
      870|       39.76
      872|       40.76
      876|       44.20
      906|       50.76
      918|       56.57
      957|       60.26
      959|       62.01
      967|       64.76
      974|       65.76
      975|       66.76
      980|       67.76
      988|       69.76
      998|       71.26
