       14|     -168.49
       17|     -167.49
       19|     -166.49
       30|     -165.49
       33|     -164.49
       35|     -163.49
       44|     -162.49
       63|     -156.99
       67|     -154.99
       69|     -153.99
       77|     -152.99
       86|     -150.49
       89|     -149.49
       98|     -148.49
      101|     -147.49
      115|     -144.49
      117|     -143.49
      127|     -140.49
      138|     -138.49
      143|     -136.49
      150|     -134.99
      154|     -133.99
      163|     -132.49
      164|     -131.49
      183|     -126.99
      195|     -123.49
      206|     -120.49
      208|     -119.49
      210|     -118.49
      211|     -117.49
      225|     -115.49
      228|     -114.49
      229|     -113.49
      234|     -112.49
      236|     -110.99
      250|     -108.74
      256|     -107.24
      258|     -106.24
      270|     -104.74
      275|     -103.74
      281|     -101.74
      290|      -99.74
      300|      -94.74
      307|      -93.24
      318|      -91.74
      332|      -89.99
      334|      -88.49
      345|      -86.49
      354|      -84.49
      375|      -79.49
      387|      -77.99
      388|      -76.99
      394|      -75.99
      398|      -74.99
      407|      -73.99
      412|      -72.99
      416|      -71.49
      418|      -70.49
      426|      -68.99
      436|      -66.99
      444|      -63.49
      458|      -62.49
      459|      -61.49
      463|      -60.49
      465|      -59.49
      467|      -58.49
      471|      -57.49
      488|      -53.99
      490|      -52.99
      494|      -50.99
      508|      -49.24
      512|      -47.74
      519|      -46.24
      536|      -41.74
      542|      -40.74
      551|      -39.74
      555|      -38.74
      570|      -34.24
      574|      -33.24
      577|      -32.24
      580|      -31.24
      597|      -29.24
      602|      -28.24
      614|      -25.74
      620|      -23.74
      630|      -21.74
      637|      -20.74
      640|      -19.74
      648|      -17.74
      657|      -16.74
      660|      -15.24
      662|      -14.24
      666|      -13.24
      672|      -12.24
      674|      -11.24
      678|      -10.24
      686|       -8.74
      687|       -7.74
      689|       -6.74
      694|       -5.74
      708|       -1.74
      712|        0.26
      726|        1.51
      728|        2.51
      737|        4.51
      749|        7.51
      757|        8.51
      759|        9.51
      764|       11.01
      776|       16.51
      782|       17.51
      787|       18.51
      791|       19.51
      809|       23.51
      815|       25.51
      822|       27.51
      830|       30.51
      850|       34.51
      853|       35.51
      856|       36.51
      880|       41.76
      887|       42.76
      889|       43.76
      892|       44.76
      894|       45.76
      897|       46.76
      898|       47.76
      903|       49.26
      910|       50.26
      922|       51.76
      923|       52.76
      927|       53.76
      928|       54.76
      930|       56.26
      940|       57.76
      945|       59.26
      946|       60.26
      963|       61.26
      971|       64.26
      986|       68.26
