        8|     -167.74
       22|     -166.24
       25|     -164.74
       38|     -162.99
       45|     -160.99
       55|     -156.74
       71|     -151.49
       91|     -148.99
       93|     -147.24
      107|     -142.86
      132|     -134.86
      157|     -132.49
      168|     -128.24
      187|     -121.49
      215|     -116.49
      219|     -112.87
      241|     -110.87
      242|     -108.87
      262|     -103.99
      264|     -102.99
      284|      -96.36
      312|      -92.24
      313|      -91.24
      326|      -87.49
      356|      -86.49
      358|      -82.49
      367|      -80.11
      380|      -76.87
      401|      -73.74
      419|      -66.86
      448|      -64.24
      452|      -57.62
      481|      -52.24
      497|      -50.49
      502|      -47.61
      521|      -45.24
      525|      -44.24
      526|      -43.24
      530|      -42.24
      537|      -40.74
      546|      -36.84
      583|      -33.43
      592|      -27.99
      606|      -25.24
      625|      -21.74
      632|      -19.24
      651|      -13.55
      652|      -12.55
      680|       -5.86
      700|       -0.49
      721|        3.51
      740|        6.26
      752|       14.07
      777|       20.51
      801|       25.95
      838|       32.01
      843|       36.20
      862|       39.26
      871|       42.48
      905|       50.76
      917|       56.57
      956|       62.51
      973|       66.26
      977|       67.26
      979|       68.76
      994|       69.76
      997|       71.26
