       15|     -168.49
       18|     -167.49
       34|     -164.49
       36|     -163.49
       70|     -153.99
       87|     -150.49
       99|     -148.49
      118|     -143.49
      128|     -140.99
      129|     -139.99
      139|     -138.49
      144|     -136.99
      146|     -135.99
      151|     -134.99
      165|     -131.49
      184|     -127.49
      185|     -126.49
      196|     -123.49
      209|     -119.49
      235|     -112.49
      237|     -111.49
      238|     -110.49
      257|     -107.24
      271|     -104.74
      301|      -94.74
      308|      -93.24
      319|      -91.74
      333|      -89.99
      335|      -88.99
      336|      -87.99
      346|      -86.99
      347|      -85.99
      355|      -84.49
      376|      -79.49
      389|      -77.49
      390|      -76.49
      413|      -73.49
      414|      -72.49
      417|      -71.49
      427|      -69.49
      428|      -68.49
      445|      -63.49
      464|      -60.49
      468|      -58.49
      472|      -57.49
      509|      -49.24
      513|      -48.24
      514|      -47.24
      520|      -46.24
      543|      -40.74
      556|      -38.74
      571|      -34.24
      575|      -33.24
      598|      -29.24
      615|      -25.74
      631|      -21.74
      641|      -19.74
      658|      -17.24
      659|      -16.24
      661|      -15.24
      667|      -13.24
      675|      -11.24
      695|       -5.74
      713|        0.26
      729|        1.76
      732|        3.26
      750|        7.51
      758|        8.51
      783|       17.51
      792|       19.51
      810|       23.51
      816|       25.51
      823|       27.51
      881|       41.26
      883|       42.26
      890|       43.76
      893|       44.76
      899|       47.76
      911|       50.26
      924|       52.76
      929|       54.76
      931|       55.76
      933|       56.76
      941|       57.76
      947|       58.76
      949|       60.26
      953|       61.76
      987|       68.26
