       13|     -168.49
       16|     -166.99
       29|     -165.49
       32|     -163.99
       43|     -162.49
       52|     -159.49
       62|     -156.99
       64|     -155.99
       66|     -154.99
       68|     -153.99
       76|     -152.99
       78|     -151.99
       85|     -150.49
       88|     -149.49
       97|     -148.49
      100|     -147.49
      105|     -146.49
      112|     -145.49
      114|     -144.49
      116|     -143.49
      124|     -142.49
      125|     -141.49
      126|     -140.49
      136|     -139.49
      137|     -138.49
      141|     -137.49
      142|     -136.49
      149|     -134.49
      161|     -132.99
      162|     -131.99
      172|     -130.99
      176|     -128.99
      182|     -126.99
      186|     -125.99
      194|     -123.49
      199|     -122.49
      203|     -121.49
      205|     -120.49
      207|     -118.49
      214|     -117.49
      223|     -116.49
      224|     -115.49
      227|     -113.99
      233|     -111.74
      240|     -110.74
      249|     -108.74
      253|     -107.74
      255|     -106.74
      268|     -105.74
      269|     -104.74
      274|     -103.74
      280|     -101.74
      289|      -99.74
      291|      -98.74
      292|      -97.74
      294|      -96.74
      298|      -95.74
      299|      -94.74
      306|      -93.24
      317|      -91.74
      330|      -90.24
      331|      -89.24
      340|      -87.86
      344|      -86.49
      353|      -84.49
      374|      -79.49
      379|      -78.49
      386|      -77.49
      393|      -75.99
      397|      -74.99
      406|      -73.99
      411|      -72.99
      415|      -70.99
      423|      -69.99
      425|      -68.99
      435|      -66.99
      442|      -64.49
      443|      -63.49
      457|      -61.99
      460|      -60.99
      462|      -59.99
      466|      -58.49
      470|      -57.49
      473|      -56.49
      479|      -54.99
      487|      -53.99
      489|      -52.99
      492|      -51.99
      493|      -50.99
      507|      -49.24
      511|      -47.74
      518|      -46.24
      535|      -41.74
      541|      -40.74
      550|      -39.74
      554|      -38.74
      566|      -34.74
      569|      -33.74
      576|      -32.24
      579|      -31.24
      582|      -30.24
      596|      -29.24
      601|      -28.24
      613|      -25.74
      616|      -24.74
      619|      -23.74
      622|      -22.74
      629|      -21.74
      636|      -20.74
      639|      -19.74
      646|      -18.74
      647|      -17.74
      656|      -15.49
      663|      -14.49
      665|      -13.24
      671|      -12.24
      673|      -11.24
      677|      -10.24
      684|       -9.24
      685|       -8.24
      688|       -6.74
      693|       -5.74
      696|       -4.74
      705|       -3.74
      706|       -2.74
      707|       -1.74
      710|       -0.74
      711|        0.26
      725|        1.51
      727|        2.51
      735|        3.51
      736|        4.51
      745|        5.51
      746|        6.51
      748|        7.51
      756|        9.01
      760|       10.01
      763|       11.01
      765|       12.01
      766|       13.01
      768|       14.01
      769|       15.01
      775|       16.51
      781|       17.51
      786|       18.51
      790|       19.51
      794|       20.51
      808|       23.51
      812|       24.51
      814|       25.51
      817|       26.51
      821|       27.51
      825|       28.51
      826|       29.51
      829|       30.51
      849|       34.51
      852|       35.51
      855|       36.51
      857|       37.51
      868|       38.76
      869|       39.76
      875|       40.76
      879|       41.76
      886|       42.76
      888|       43.76
      891|       45.26
      896|       47.26
      900|       48.26
      902|       49.26
      909|       50.26
      921|       52.26
      926|       55.01
      936|       56.01
      939|       57.76
      942|       58.76
      944|       59.76
      962|       61.26
      970|       64.26
      983|       67.26
      985|       68.26
      991|       69.26
